collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,writing,Exercise 4a,3,fill-in,Complète les questions avec la bonne forme du verbe pouvoir.,Quand est-ce que nous ___ aller en ville?,,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4c,3,matching,Trouve les paires.,Quand est-ce que nous ___ aller en ville?,,,,,A2,hobby,035
tricolore-2-5th-edition,listening,Exercise 6b,3,short-answer,"Pour demander la permission, qu'est-ce qu'on dit?",(icon: glass with a straw) boire quelque chose?,,,,Est-ce que je peux boire quelque chose?,A2,daily-routine,035
tricolore-2-5th-edition,writing,Exercise 4a,4,fill-in,Complète les questions avec la bonne forme du verbe pouvoir.,Est-ce que Léa et Yvan ___ aller au match?,,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4c,4,matching,Trouve les paires.,Est-ce que Léa et Yvan ___ aller au match?,,,,,A2,hobby,035
tricolore-2-5th-edition,listening,Exercise 6b,4,short-answer,"Pour demander la permission, qu'est-ce qu'on dit?",(icon: person walking through a doorway) sortir ce soir?,,,,"Est-ce que je peux sortir ce soir, s'il vous plaît?",A2,daily-routine,035
tricolore-2-5th-edition,writing,Exercise 4a,5,fill-in,Complète les questions avec la bonne forme du verbe pouvoir.,Est-ce que tu ___ passer à la maison samedi?,,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4c,5,matching,Trouve les paires.,Est-ce que tu ___ passer à la maison samedi?,,,,,A2,hobby,035
tricolore-2-5th-edition,listening,Exercise 6b,5,short-answer,"Pour demander la permission, qu'est-ce qu'on dit?",(icon: football) aller au match de football?,,,,Est-ce que nous pouvons aller au match de football?,A2,daily-routine,035
tricolore-2-5th-edition,writing,Exercise 4a,6,fill-in,Complète les questions avec la bonne forme du verbe pouvoir.,Où est-ce que mon ami ___ jouer au tennis?,,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4c,6,matching,Trouve les paires.,Où est-ce que mon ami ___ jouer au tennis?,,,,,A2,hobby,035
tricolore-2-5th-edition,listening,Exercise 6b,6,short-answer,"Pour demander la permission, qu'est-ce qu'on dit?",(icon: laptop computer) jouer sur l'ordinateur?,,,,Est-ce que nous pouvons jouer sur l'ordinateur?,A2,daily-routine,035
tricolore-2-5th-edition,listening,Exercise 6b,7,short-answer,"Pour demander la permission, qu'est-ce qu'on dit?",(icon: smartphone with charger) charger mon portable/nos portables?,,,,Est-ce que nous pouvons charger mon portable/nos portables?,A2,daily-routine,035
tricolore-2-5th-edition,reading,Exercise 3,A,matching,Choisis le bon texte pour chaque dessin.,Il ne peut pas partir: il ne trouve pas sa voiture.,,,,,A2,mixed,035
tricolore-2-5th-edition,reading,Exercise 3,B,matching,Choisis le bon texte pour chaque dessin.,"Tu peux me prêter de l'argent, Maman?",,,,,A2,mixed,035
tricolore-2-5th-edition,reading,Exercise 3,C,matching,Choisis le bon texte pour chaque dessin.,"Vous pouvez m'aider à traverser la rue, monsieur?",,,,,A2,mixed,035
tricolore-2-5th-edition,reading,Exercise 3,D,matching,Choisis le bon texte pour chaque dessin.,Est-ce que nous pouvons faire du camping ici?,,,,,A2,mixed,035
tricolore-2-5th-edition,writing,Exercise 4b,a,fill-in,Complète les réponses.,Vous ___ aller en ville cet après-midi.,,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4b,b,fill-in,Complète les réponses.,Il ___ jouer au tennis au centre sportif.,,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4b,c,fill-in,Complète les réponses.,"Désolé, je ne ___ pas venir samedi.",,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4b,d,fill-in,Complète les réponses.,"Bien sûr, tu ___ faire ça, sans problème.",,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4b,e,fill-in,Complète les réponses.,"Non, ils ne ___ pas aller au match.",,,,,A2,hobby,035
tricolore-2-5th-edition,writing,Exercise 4b,f,fill-in,Complète les réponses.,On ___ aller à la piscine ou faire une promenade.,,,,,A2,hobby,035
tricolore-2-5th-edition,reading,Exercise 1a,1,matching,Lis les messages et trouve la bonne image.,Je passe quelques jours à Marrakech dans le sud du Maroc.,,,,D,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,1,short-answer,Comment ça se dit en français?,There are all sorts of things,,,,Il y a toutes sortes de choses,B1,vacation,036
tricolore-2-5th-edition,grammar,Dossier-langue Grammaire 11.1,1,short-answer,Can you work out the infinitive of these verbs?,vous venez,,,,venir,A2,none,036
tricolore-2-5th-edition,reading,Exercise 1b,1a,short-answer,Réponds aux questions.,Qui va regarder le Tour de France?,,,,Hugo et Thomas vont regarder le Tour de France.,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1b,1b,short-answer,Réponds aux questions.,Qui fait du camping?,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1b,1c,short-answer,Réponds aux questions.,Qui a regardé un match de hockey?,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1a,2,matching,Lis les messages et trouve la bonne image.,"Bonjour de Lausanne en Suisse, où nous faisons du camping.",,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,2,short-answer,Comment ça se dit en français?,tomorrow,,,,demain,B1,vacation,036
tricolore-2-5th-edition,grammar,Dossier-langue Grammaire 11.1,2,short-answer,Can you work out the infinitive of these verbs?,vous faites,,,,faire,A2,none,036
tricolore-2-5th-edition,reading,Exercise 1b,2a,short-answer,Réponds aux questions.,Quel temps fait-il en Suisse?,,,,,A2,weather,036
tricolore-2-5th-edition,reading,Exercise 1b,2b,short-answer,Réponds aux questions.,Quel temps fait-il au Canada?,,,,,A2,weather,036
tricolore-2-5th-edition,reading,Exercise 1b,2c,short-answer,Réponds aux questions.,Quel temps fait-il au Maroc?,,,,,A2,weather,036
tricolore-2-5th-edition,reading,Exercise 1a,3,matching,Lis les messages et trouve la bonne image.,Salut de Québec au Canada! C'est le carnaval d'hiver ici.,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,3,short-answer,Comment ça se dit en français?,it's raining non-stop,,,,il pleut sans cesse,B1,vacation,036
tricolore-2-5th-edition,grammar,Dossier-langue Grammaire 11.1,3,short-answer,Can you work out the infinitive of these verbs?,vous êtes,,,,être,A2,none,036
tricolore-2-5th-edition,reading,Exercise 1b,3a,short-answer,Réponds aux questions.,Qu'est-ce qu'on peut acheter à la médina de Marrakech?,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1b,3b,short-answer,Réponds aux questions.,Qu'est-ce qu'on peut voir au Québec?,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1b,3c,short-answer,Réponds aux questions.,Qu'est-ce qu'on peut visiter dans le Val de Loire?,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1a,4,matching,Lis les messages et trouve la bonne image.,Nous sommes à Châteauroux. C'est une petite ville dans le Val de Loire.,,,,,A2,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,4,short-answer,Comment ça se dit en français?,we can't do much,,,,on ne peut pas faire grand-chose,B1,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,5,short-answer,Comment ça se dit en français?,there's a procession,,,,il y a un défilé,B1,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,6,short-answer,Comment ça se dit en français?,a big firework display,,,,un grand feu d'artifice,B1,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,7,short-answer,Comment ça se dit en français?,it's going to be brilliant,,,,ça va être génial,B1,vacation,036
tricolore-2-5th-edition,reading,Exercise 1c,8,short-answer,Comment ça se dit en français?,everyone is talking about it,,,,tout le monde parle de ça,B1,vacation,036
tricolore-2-5th-edition,writing,Exercise 2,1,writing-task,Tu passes quelques jours dans une ville ou un village. Écris un message à un(e) ami(e).,Tu passes quelques jours dans une ville ou un village. Écris un message à un(e) ami(e).,,,,(open-ended),A2,vacation,037
tricolore-2-5th-edition,listening,Exercise 3a,1,fill-in,Écoute et complète la conversation avec des mots de la case.,Qu'est-ce qu'on (1) ___ faire ce weekend?,,,,,A2,hobby,037
tricolore-2-5th-edition,writing,Exercise 4,1,writing-task,Prépare une affiche pour une balade à vélo ou à pied.,Où va-t-on aller?,,,,(open-ended),B1,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,2,fill-in,Écoute et complète la conversation avec des mots de la case.,Je ne (2) ___ pas. Tu as une idée?,,,,,A2,hobby,037
tricolore-2-5th-edition,writing,Exercise 4,2,writing-task,Prépare une affiche pour une balade à vélo ou à pied.,On va faire environ combien de kilomètres?,,,,(open-ended),B1,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,3,fill-in,Écoute et complète la conversation avec des mots de la case.,Mon frère dit que ça va (3) ___ intéressant.,,,,,A2,hobby,037
tricolore-2-5th-edition,writing,Exercise 4,3,writing-task,Prépare une affiche pour une balade à vélo ou à pied.,Ça va durer environ combien de temps?,,,,(open-ended),B1,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,4,fill-in,Écoute et complète la conversation avec des mots de la case.,C'est une fête pour encourager tout le monde à (4) ___ du vélo.,,,,,A2,hobby,037
tricolore-2-5th-edition,writing,Exercise 4,4,writing-task,Prépare une affiche pour une balade à vélo ou à pied.,C'est pour qui? (tout le monde/les familles/les jeunes de 12 à 15 ans),,,,(open-ended),B1,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,5,fill-in,Écoute et complète la conversation avec des mots de la case.,"Pendant un weekend, on organise des manifestations dans (5) ___ de villes de France.",,,,,A2,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,6,fill-in,Écoute et complète la conversation avec des mots de la case.,"Oui, j'ai un vélo, et j'aime bien (6) ___ ça.",,,,,A2,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,7,fill-in,Écoute et complète la conversation avec des mots de la case.,"Bon alors, on peut faire une (7) ___ organisée de 15 km.",,,,,A2,hobby,037
tricolore-2-5th-edition,listening,Exercise 3a,8,fill-in,Écoute et complète la conversation avec des mots de la case.,"On va apporter des sandwichs, des fruits et des (8) ___ pour un piquenique.",,,,,A2,hobby,037
tricolore-2-5th-edition,reading,Exercise 1a,1,short-answer,"Écoute et lis l'article, puis réponds aux questions en anglais.",Why is Lucas happy?,,,,Because the Tour de France will pass by his town.,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1b,1,short-answer,Qu'est-ce que c'est?,Un cycliste qui participe au Tour.,,,,C'est un coureur.,A2,hobby,038
tricolore-2-5th-edition,writing,Exercise 1d,1,writing-task,Fais des recherches sur le Tour de France puis copie et complète le tableau.,"Fais des recherches sur le Tour de France puis copie et complète le tableau (année du premier Tour, distance moyenne, nombre de journées de repos, noms de deux vainqueurs, ville du Grand Départ de l'année dernière).",,,,(open-ended),B1,hobby,038
tricolore-2-5th-edition,reading,Exercise 1a,2,short-answer,"Écoute et lis l'article, puis réponds aux questions en anglais.",What kind of event is the Tour de France?,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1b,2,short-answer,Qu'est-ce que c'est?,Ça dure une journée environ.,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1a,3,short-answer,"Écoute et lis l'article, puis réponds aux questions en anglais.",Does it always follow the same route?,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1b,3,short-answer,Qu'est-ce que c'est?,C'est le mois du Tour de France.,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1a,4,short-answer,"Écoute et lis l'article, puis réponds aux questions en anglais.",Roughly how long does it last?,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1b,4,short-answer,Qu'est-ce que c'est?,Le Tour finit toujours dans cette ville.,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1a,5,short-answer,"Écoute et lis l'article, puis réponds aux questions en anglais.",What would spectators see before the cyclists?,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1b,5,short-answer,Qu'est-ce que c'est?,Les montagnes entre la France et l'Espagne.,,,,,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1c,a,matching,Trouve les paires.,le maillot blanc porté par le meilleur coureur de moins de 25 ans,,,,4,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1c,b,matching,Trouve les paires.,le maillot vert porté par le coureur qui a le plus de points,,,,2,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1c,c,matching,Trouve les paires.,le maillot jaune porté par le leader,,,,1,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1c,d,matching,Trouve les paires.,le maillot à pois rouges porté par le meilleur grimpeur ou «le roi des montagnes».,,,,3,A2,hobby,038
tricolore-2-5th-edition,reading,Exercise 1a,1,short-answer,Lis l'histoire et réponds aux questions.,Louis Laloupe cherche un homme. Qui?,,,,Il cherche Marc Malheur.,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 1b,1,short-answer,Les noms de famille dans l'histoire sont significatifs. Trouve le sens de:,la loupe,,,,,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 2,1,short-answer,Consulte les informations et réponds.,Quel pays utilise l'euro?,,,,la Belgique,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 3a,1,short-answer,,Where does this take place?,,,,,B1,mixed,041
tricolore-2-5th-edition,reading,Exercise 3b,1,short-answer,,Which animal is described?,,,,Une fourmi (an ant).,B1,mixed,041
tricolore-2-5th-edition,reading,Exercise 1a,2,short-answer,Lis l'histoire et réponds aux questions.,Est-ce que Monique sort d'un magasin?,,,,,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 1b,2,short-answer,Les noms de famille dans l'histoire sont significatifs. Trouve le sens de:,le malheur,,,,,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 2,2,short-answer,Consulte les informations et réponds.,Quelle ville est la capitale de la Belgique?,,,,Bruxelles,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 3a,2,short-answer,,What does the pelican do?,,,,,B1,mixed,041
tricolore-2-5th-edition,reading,Exercise 3b,2,short-answer,,Describe two of the three imaginary images of this animal.,,,,,B1,mixed,041
tricolore-2-5th-edition,reading,Exercise 1a,3,short-answer,Lis l'histoire et réponds aux questions.,Monique prend l'autobus. Et Louis Laloupe?,,,,,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 1b,3,short-answer,Les noms de famille dans l'histoire sont significatifs. Trouve le sens de:,malin/maligne,,,,,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 2,3,short-answer,Consulte les informations et réponds.,Qu'est-ce qu'on parle comme langues en Suisse?,,,,"français, allemand, italien, romanche",A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 3a,3,short-answer,,What happens next?,,,,,B1,mixed,041
tricolore-2-5th-edition,reading,Exercise 3b,3,short-answer,,Translate the last line.,,,,And why not?,B1,mixed,041
tricolore-2-5th-edition,reading,Exercise 1a,4,short-answer,Lis l'histoire et réponds aux questions.,Monique descend. Est-ce qu'elle continue à pied?,,,,,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 2,4,short-answer,Consulte les informations et réponds.,Quel pays a la plus grande population?,,,,la Belgique,A2,mixed,041
tricolore-2-5th-edition,reading,Exercise 3a,4,short-answer,,What might happen to stop the process?,,,,,B1,mixed,041
