collection,section,part,item,item_type,instruction,question,option_a,option_b,option_c,option_d,option_e,correct_answer,level,topic,source_page
tricolore-1-5th-edition,listening,Exercise 4b,3,short-answer,Écoute et réponds aux questions.,Qui joue au tennis?,,,,,,,A1,communication,075
tricolore-1-5th-edition,writing,Exercise 6a,3,fill-in,Complète les phrases.,Il fait (3) ___,,,,,,mauvais,A1,communication,075
tricolore-1-5th-edition,listening,Exercise 4a,4,fill-in,Écoute et complète les phrases.,Suzanne est à ___ .,,,,,,la Rochelle,A1,communication,075
tricolore-1-5th-edition,listening,Exercise 4b,4,short-answer,Écoute et réponds aux questions.,Qui préfère rester à la maison?,,,,,,,A1,communication,075
tricolore-1-5th-edition,writing,Exercise 6a,4,fill-in,Complète les phrases.,et (4) ___ pleut.,,,,,,il,A1,communication,075
tricolore-1-5th-edition,listening,Exercise 4a,5,fill-in,Écoute et complète les phrases.,Il fait ___ . (La Rochelle),,,,,,,A1,communication,075
tricolore-1-5th-edition,listening,Exercise 4b,5,short-answer,Écoute et réponds aux questions.,Quel temps fait-il?,,,,,,,A1,communication,075
tricolore-1-5th-edition,writing,Exercise 6a,5,fill-in,Complète les phrases.,(5) ___ reste à la maison.,,,,,,On,A1,communication,075
tricolore-1-5th-edition,listening,Exercise 4a,6,fill-in,Écoute et complète les phrases.,Elle range sa ___ .,,,,,,chambre,A1,communication,075
tricolore-1-5th-edition,writing,Exercise 6a,6,fill-in,Complète les phrases.,Mes amis (6) ___ de la guitare.,,,,,,jouent,A1,communication,075
tricolore-1-5th-edition,writing,Exercise 6a,7,fill-in,Complète les phrases.,"Moi, je (7) ___ un film",,,,,,regarde,A1,communication,075
tricolore-1-5th-edition,writing,Exercise 6a,8,fill-in,Complète les phrases.,et mon frère (8) ___ un gâteau.,,,,,,prépare,A1,communication,075
tricolore-1-5th-edition,speaking,Exercise 5,b,speaking-task,"À deux, puis lisez la conversation inventez d'autres conversations.","Lisez la conversation, puis inventez d'autres conversations.",,,,,,(open-ended),A1,mixed,075
tricolore-1-5th-edition,speaking,Exercise 5,c,speaking-task,"À deux, puis lisez la conversation inventez d'autres conversations.",Inventez une conversation très longue.,,,,,,(open-ended),A1,mixed,075
tricolore-1-5th-edition,listening,Exercise 3,1,fill-in,Écoute et trouve les mots qui manquent.,Qu'est-ce que tu fais (1) ___ ?,,,,,,le weekend,A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 5,1,writing-task,Choisis une photo et fais des notes.,Choisis une photo et fais des notes: Il y a combien de personnes sur la photo? Où sont-elles? Qu'est-ce qu'on fait? Quel temps fait-il?,,,,,,(open-ended),A1,mixed,076
tricolore-1-5th-edition,listening,Exercise 3,2,fill-in,Écoute et trouve les mots qui manquent.,Je joue souvent au foot avec mes (2) ___ .,,,,,,,A1,hobby,076
tricolore-1-5th-edition,listening,Exercise 3,3,fill-in,Écoute et trouve les mots qui manquent.,"Quand il fait (3) ___ , je surfe sur Internet.",,,,,,,A1,hobby,076
tricolore-1-5th-edition,listening,Exercise 3,4,fill-in,Écoute et trouve les mots qui manquent.,"...quelquefois, je joue au (4) ___ avec ma sœur.",,,,,,,A1,hobby,076
tricolore-1-5th-edition,listening,Exercise 3,5,fill-in,Écoute et trouve les mots qui manquent.,Je joue au foot et au (5) ___ ...,,,,,,,A1,hobby,076
tricolore-1-5th-edition,listening,Exercise 3,6,fill-in,Écoute et trouve les mots qui manquent.,...je regarde souvent des matchs à la (6) ___ .,,,,,,,A1,hobby,076
tricolore-1-5th-edition,listening,Exercise 3,7,fill-in,Écoute et trouve les mots qui manquent.,...je préfère écouter de la (7) ___ ou surfer sur Internet.,,,,,,,A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 1,a,writing-task,Écris trois nombres entre 1 et 3. Écris des questions.,Écris trois nombres entre 1 et 3. Écris des questions (en hiver/en été/quand il fait mauvais).,,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 2,a,writing-task,Écris des réponses aux trois questions.,Écris des réponses à la question sur ce que tu fais en hiver/été/quand il fait mauvais.,,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,speaking,Exercise 4,a,speaking-task,"À deux, inventez une conversation avec deux questions et réponses.","À deux, inventez une conversation avec deux questions et réponses.",,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 1,b,writing-task,Écris trois nombres entre 1 et 3. Écris des questions.,Est-ce que tu joues au badminton/tennis de table/ton choix?,,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 2,b,writing-task,Écris des réponses aux trois questions.,Écris des réponses à la question sur le badminton/tennis de table.,,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,speaking,Exercise 4,b,speaking-task,"À deux, inventez une conversation avec quatre questions et réponses.","À deux, inventez une conversation avec quatre questions et réponses.",,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 1,c,writing-task,Écris trois nombres entre 1 et 3. Écris des questions.,Tu aimes les animaux/le sport/ton choix?,,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,writing,Exercise 2,c,writing-task,Écris des réponses aux trois questions.,Écris des réponses à la question sur les animaux/le sport.,,,,,,(open-ended),A1,hobby,076
tricolore-1-5th-edition,reading,Exercise 1,1,short-answer,Réponds aux questions en anglais.,What comment is made about Patrick at the beginning?,,,,,,That he looks nice (il a l'air sympa).,A1,school,079
tricolore-1-5th-edition,reading,Exercise 2,1,short-answer,Comment ça se dit en français?,Comment ça se dit en français? today,,,,,,aujourd'hui,A1,mixed,079
tricolore-1-5th-edition,reading,Exercise 1,2,short-answer,Réponds aux questions en anglais.,Where does he live?,,,,,,"In the village, with his mother and little brother.",A1,school,079
tricolore-1-5th-edition,reading,Exercise 2,2,short-answer,Comment ça se dit en français?,Comment ça se dit en français? in the kitchen,,,,,,dans la cuisine,A1,mixed,079
tricolore-1-5th-edition,reading,Exercise 1,3,short-answer,Réponds aux questions en anglais.,Does he have brothers and sisters?,,,,,,"Yes, a little brother.",A1,school,079
tricolore-1-5th-edition,reading,Exercise 2,3,short-answer,Comment ça se dit en français?,Comment ça se dit en français? also,,,,,,aussi,A1,mixed,079
tricolore-1-5th-edition,reading,Exercise 1,4,short-answer,Réponds aux questions en anglais.,What is he invited to do after class by one of the girls?,,,,,,To go to the café (it's her birthday).,A1,school,079
tricolore-1-5th-edition,reading,Exercise 2,4,short-answer,Comment ça se dit en français?,Comment ça se dit en français? suddenly,,,,,,soudain,A1,mixed,079
tricolore-1-5th-edition,reading,Exercise 1,5,short-answer,Réponds aux questions en anglais.,What is he invited to do on Saturday afternoon?,,,,,,To play in the football team.,A1,school,079
tricolore-1-5th-edition,reading,Exercise 2,5,short-answer,Comment ça se dit en français?,Comment ça se dit en français? He jumps on a chair.,,,,,,Il saute sur une chaise.,A1,mixed,079
tricolore-1-5th-edition,reading,Exercise 1,6,short-answer,Réponds aux questions en anglais.,Why do things become difficult for Patrick?,,,,,,"Because he keeps turning down invitations and no one understands why, so he becomes unpopular.",A1,school,079
tricolore-1-5th-edition,reading,Exercise 2,6,short-answer,Comment ça se dit en français?,Comment ça se dit en français? The cheese rolls.,,,,,,Le fromage roule.,A1,mixed,079
tricolore-1-5th-edition,reading,Exercise 1,7,short-answer,Réponds aux questions en anglais.,Why is Patrick unable to stay behind after school?,,,,,,Because his mother works and he has to look after his little brother.,A1,school,079
tricolore-1-5th-edition,reading,Exercise 1,8,short-answer,Réponds aux questions en anglais.,How do things change at the end?,,,,,,His classmates realise why he couldn't join in and offer to help; his little brother joins in playing football too.,A1,school,079
tricolore-1-5th-edition,reading,Exercise 1a,1,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Salut! Je m'appelle Marine, et voici mon frère, Noah. Nous habitons à La Rochelle. C'est une ville dans l'ouest de la France.",,,,,,I,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,10,matching,Écoute et lis. Puis trouve l'image qui correspond.,"En ville, il y a des jardins et des parcs.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,11,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Il y a aussi des musées et un aquarium. Moi, j'aime bien le musée maritime. On monte à bord de différents bateaux. C'est très sympa.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,12,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Et, en été, au mois de juillet, il y a un grand festival de musique avec beaucoup de concerts. Ça s'appelle les Francofolies.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,2,matching,Écoute et lis. Puis trouve l'image qui correspond.,"La Rochelle est au bord de la mer, alors on fait beaucoup de sports nautiques.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,3,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Dans le centre-ville, il y a beaucoup de magasins et de cafés. Il y a un marché dans les rues le mercredi et le samedi.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,4,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Et pour se connecter à l'Internet, il y a un hotspot wifi, près du parking Saint-Nicolas.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,5,matching,Écoute et lis. Puis trouve l'image qui correspond.,"En été, il fait très beau ici et beaucoup de touristes visitent la ville. Ils vont au Vieux-port et ses trois tours. Quelquefois, il y a des acrobates et des clowns, c'est amusant.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,6,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Moi, je vais souvent à la piscine.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,7,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Pour aider les touristes, il y a un office de tourisme. Il y a des touristes français, mais aussi beaucoup de touristes britanniques.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,8,matching,Écoute et lis. Puis trouve l'image qui correspond.,"Les touristes logent à l'hôtel, au camping ou à l'auberge de jeunesse.",,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1a,9,matching,Écoute et lis. Puis trouve l'image qui correspond.,Voici l'hôtel de ville avec son drapeau tricolore.,,,,,,,A1,travel,080
tricolore-1-5th-edition,reading,Exercise 1b,1,short-answer,Comment ça se dit en français?,Comment ça se dit en français? the town centre,,,,,,le centre-ville,A1,city-places,081
tricolore-1-5th-edition,writing,Exercise 1c,1,writing-task,Fais des recherches sur une autre ville de France. Écris six phrases ou plus.,Fais des recherches sur une autre ville de France. Écris six phrases ou plus.,,,,,,(open-ended),A1,travel,081
tricolore-1-5th-edition,grammar,Dossier-langue,1,short-answer,Which word goes in front of the day of the week to indicate that something happens regularly on that day? Work out what the following sentences mean.,Which word goes in front of the day of the week to indicate that something happens regularly on that day?,,,,,,le,A1,time-dates,081
tricolore-1-5th-edition,reading,Exercise 1b,2,short-answer,Comment ça se dit en français?,Comment ça se dit en français? a lot of shops,,,,,,beaucoup de magasins,A1,city-places,081
tricolore-1-5th-edition,grammar,Dossier-langue,2,short-answer,Which word goes in front of the day of the week to indicate that something happens regularly on that day? Work out what the following sentences mean.,Work out what this means: Je vais à la piscine le vendredi.,,,,,,I go to the swimming pool on Fridays.,A1,time-dates,081
tricolore-1-5th-edition,reading,Exercise 1b,3,short-answer,Comment ça se dit en français?,Comment ça se dit en français? a market,,,,,,un marché,A1,city-places,081
tricolore-1-5th-edition,grammar,Dossier-langue,3,short-answer,Which word goes in front of the day of the week to indicate that something happens regularly on that day? Work out what the following sentences mean.,Work out what this means: Il y a un marché en ville le jeudi.,,,,,,There's a market in town on Thursdays.,A1,time-dates,081
tricolore-1-5th-edition,reading,Exercise 1b,4,short-answer,Comment ça se dit en français?,Comment ça se dit en français? swimming pool,,,,,,la piscine,A1,city-places,081
tricolore-1-5th-edition,grammar,Dossier-langue,4,short-answer,Which word goes in front of the day of the week to indicate that something happens regularly on that day? Work out what the following sentences mean.,Work out what this means: Le château est ouvert le mardi.,,,,,,The castle is open on Tuesdays.,A1,time-dates,081
tricolore-1-5th-edition,reading,Exercise 1b,5,short-answer,Comment ça se dit en français?,Comment ça se dit en français? tourist office,,,,,,l'office de tourisme,A1,city-places,081
tricolore-1-5th-edition,grammar,Dossier-langue,5,short-answer,Which word goes in front of the day of the week to indicate that something happens regularly on that day? Work out what the following sentences mean.,Work out what this means: Le restaurant est fermé le dimanche.,,,,,,The restaurant is closed on Sundays.,A1,time-dates,081
tricolore-1-5th-edition,reading,Exercise 1b,6,short-answer,Comment ça se dit en français?,Comment ça se dit en français? youth hostel,,,,,,l'auberge de jeunesse,A1,city-places,081
tricolore-1-5th-edition,reading,Exercise 1b,7,short-answer,Comment ça se dit en français?,Comment ça se dit en français? town hall,,,,,,l'hôtel de ville,A1,city-places,081
tricolore-1-5th-edition,reading,Exercise 1b,8,short-answer,Comment ça se dit en français?,Comment ça se dit en français? museum,,,,,,un musée,A1,city-places,081
tricolore-1-5th-edition,listening,Exercise 1b,1,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (1),,,,,,E,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,1,fill-in,Complète les phrases.,"Pour les touristes, il y a des h___, une a___ de jeunesse et un c___.",,,,,,"hôtels, auberge, camping",A1,city-places,082
tricolore-1-5th-edition,grammar,Dossier-langue,1,short-answer,Can you remember the feminine form?,Can you remember the feminine singular form of 'blanc'?,,,,,,blanche,A2,none,082
tricolore-1-5th-edition,listening,Exercise 1b,2,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (2),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,2,fill-in,Complète les phrases.,"Si vous aimez le shopping, allez aux m___ au c___ c___.",,,,,,"magasins, centre commercial",A1,city-places,082
tricolore-1-5th-edition,listening,Exercise 1b,3,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (3),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,3,fill-in,Complète les phrases.,"Pour acheter des provisions, allez au s___.",,,,,,supermarché,A1,city-places,082
tricolore-1-5th-edition,listening,Exercise 1b,4,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (4),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,4,fill-in,Complète les phrases.,Il y a beaucoup de bateaux au p___.,,,,,,port,A1,city-places,082
tricolore-1-5th-edition,listening,Exercise 1b,5,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (5),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,5,fill-in,Complète les phrases.,Il y a des m___ intéressants et un vieux ch___.,,,,,,"musées, château",A1,city-places,082
tricolore-1-5th-edition,listening,Exercise 1b,6,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (6),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,6,fill-in,Complète les phrases.,"Pour les sportifs, il y a une p___ et un c___ s___.",,,,,,"piscine, centre sportif",A1,city-places,082
tricolore-1-5th-edition,listening,Exercise 1b,7,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (7),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,7,fill-in,Complète les phrases.,"Pour les personnes en voiture, il y a un grand p___ près du centre-ville.",,,,,,parking,A1,city-places,082
tricolore-1-5th-edition,listening,Exercise 1b,8,matching,Écris 1–8. Écoute et écris la bonne lettre.,Écris 1–8. Écoute et écris la bonne lettre. (8),,,,,,,A1,city-places,082
tricolore-1-5th-edition,reading,Exercise 1c,8,fill-in,Complète les phrases.,C'est amusant d'aller au b___ et au th___.,,,,,,"bowling, théâtre",A1,city-places,082
tricolore-1-5th-edition,vocabulary,Exercise 1a,A,matching,Trouve le bon texte pour chaque symbole.,Trouve le bon texte pour chaque symbole: A (theatre curtain icon),,,,,,un théâtre,A1,city-places,082
tricolore-1-5th-edition,vocabulary,Exercise 1a,B,matching,Trouve le bon texte pour chaque symbole.,"Trouve le bon texte pour chaque symbole: B (tennis rackets, football, rugby ball icon)",,,,,,,A1,city-places,082
tricolore-1-5th-edition,vocabulary,Exercise 1a,C,matching,Trouve le bon texte pour chaque symbole.,Trouve le bon texte pour chaque symbole: C (letter H icon),,,,,,,A1,city-places,082
